x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25
0.25,-0.24579509616010925,0.2438313227938185,-0.2461250975387535,0.24566099150438478,-0.24773896666174552,0.2413053829620573,-0.2468063119314375,0.242988688963392,-0.24638778293304447,0.24532903287591087,-0.24659960094792013,0.24608394444737836,-0.24614253021859175,0.24399749985176225,-0.24716558585072912,0.24288665816640234,-0.24683730599082102,0.24142951669706442,-0.2459641410112165,0.24634294091906778,-0.2466370114208102,0.24387167044009087,-0.2449807493262534,0.24467081985938152
-0.24579509616010925,0.25000000000000006,-0.24305440330186112,0.2453543274513263,-0.24489206179934891,0.2468634113181956,-0.2403832368811356,0.24604077884306222,-0.24222208118026692,0.24561922569112496,-0.24445131768768394,0.24571643137206955,-0.24520394811905014,0.24537467694769505,-0.2432318341494934,0.2462830394406705,-0.24201648776575801,0.2459785591427408,-0.2405864486431339,0.24519412549573336,-0.24546243107776639,0.24576086025267702,-0.2430036794538975,0.24417385804811303,-0.24386466662099673
0.2438313227938185,-0.24305440330186112,0.24999999999999994,-0.24536032752249945,0.24489868379835927,-0.24489225625797897,0.24039589850854554,-0.24615583454325024,0.2422534800966676,-0.24562595481037494,0.2444305248454096,-0.24568987797004896,0.24521769072805014,-0.24538162125759733,0.24325085385484319,-0.24625134394413772,0.24203488761519734,-0.24597516639975278,0.24062195566583494,-0.24517478080527613,0.24545897690810575,-0.2457552596164368,0.24301490865946399,-0.24416574492915882,0.2438594188456459
-0.2461250975387535,0.2453543274513263,-0.24536032752249945,0.25000000000000006,-0.24822097995141074,0.2471904633919236,-0.24269795968362365,0.24842664875733683,-0.24461392154256462,0.24895562154241915,-0.246703034247865,0.24798070879599748,-0.24750248001313369,0.24870825958611376,-0.24651166844595734,0.24854747038862718,-0.24427851381267177,0.248483289220029,-0.24305862347409724,0.24846615632523725,-0.2477439131088818,0.24809237926580507,-0.24531737572799908,0.24707642478265485,-0.2467651968950011
0.24566099150438478,-0.24489206179934891,0.24489868379835927,-0.24822097995141074,0.2500000000000001,-0.24671787460353922,0.2422479324538122,-0.24794671654098102,0.2442178073093987,-0.24853899503591192,0.2462390873759862,-0.24751333348886928,0.2470899781349427,-0.24829257846941843,0.2461003606059552,-0.24807810360138982,0.24385159508632676,-0.24804721372358046,0.24265431444590474,-0.2480291492379385,0.24730518561098805,-0.24765287367878247,0.24488780426704454,-0.24664255185718975,0.24633209055594948
-0.24773896666174552,0.2468634113181956,-0.24489225625797897,0.2471904633919236,-0.24671787460353922,0.2500000000000001,-0.24233189913197312,0.24800440145714056,-0.24402477526324765,0.2474514871660949,-0.2464786362707123,0.24776319006607536,-0.24713937887331155,0.24720499446048647,-0.2450456344663798,0.24832105986952546,-0.24395648232353812,0.24793465520719637,-0.24245814677110564,0.24706544797491117,-0.2474433884698307,0.24773977457742571,-0.244949490614945,0.24607245430725116,-0.24575992192272467
0.2413053829620573,-0.2403832368811356,0.24039589850854554,-0.24269795968362365,0.2422479324538122,-0.24233189913197312,0.24999999999999994,-0.24345186141912953,0.23962411897507088,-0.24295328091633148,0.24188278160594476,-0.2435628966025417,0.24267707933941188,-0.2427099562048506,0.24061033153809247,-0.2437016869048237,0.23952876134279555,-0.24340301727558342,0.23811309563243827,-0.2425084321313513,0.24292021463416974,-0.24320677413738018,0.24049911070655144,-0.2415588692713435,0.24125661692158837
-0.2468063119314375,0.24604077884306222,-0.24615583454325024,0.24842664875733683,-0.24794671654098102,0.24800440145714056,-0.24345186141912953,0.25000000000000006,-0.24527650662484865,0.24868780846571825,-0.24733459046331002,0.2486164603315195,-0.24844660320695583,0.2484330813526793,-0.24626665071476228,0.24918301415044564,-0.24490427059159575,0.24893165845075027,-0.24350084278285983,0.2482232472838036,-0.24837781745581025,0.248684505776349,-0.2459060910412134,0.24715188979894454,-0.24684078787902494
0.242988688963392,-0.24222208118026692,0.2422534800966676,-0.24461392154256462,0.2442178073093987,-0.24402477526324765,0.23962411897507088,-0.24527650662484865,0.2500000000000002,-0.24493718911045834,0.2435874024066111,-0.24484871268851607,0.2443963117645591,-0.24487127401846406,0.2425605797164011,-0.24538306106522367,0.24121623178274987,-0.24516456992197017,0.23985114421857384,-0.244456587841085,0.24462278944880012,-0.24492340439040203,0.2421974493831029,-0.24341003463924477,0.2431049395243224
-0.24638778293304447,0.24561922569112496,-0.24562595481037494,0.24895562154241915,-0.24853899503591192,0.2474514871660949,-0.24295328091633148,0.24868780846571825,-0.24493718911045834,0.24999999999999994,-0.2469634328993865,0.2482509628326978,-0.24781933421951785,0.2496287045582462,-0.24739366944399244,0.24881191410870326,-0.24456563164353573,0.24890331615066605,-0.24348229425250506,0.24933531960608998,-0.24803468003095572,0.24841151135095735,-0.24563334159165048,0.24773331294898737,-0.24742082150999578
0.24532903287591087,-0.24445131768768394,0.2444305248454096,-0.246703034247865,0.2462390873759862,-0.2464786362707123,0.24188278160594476,-0.24733459046331002,0.2435874024066111,-0.2469634328993865,0.24999999999999978,-0.24762058466409376,0.2466688975456875,-0.24671771858855343,0.24457687377542062,-0.24783972535014276,0.24351201486552418,-0.24745836899275217,0.24202224224044344,-0.24656455569043118,0.24697393931029943,-0.24726674350289227,0.24449860736844195,-0.2455904960641803,0.24528198812086205
-0.24659960094792013,0.24571643137206955,-0.24568987797004896,0.24798070879599748,-0.24751333348886928,0.24776319006607536,-0.2435628966025417,0.2486164603315195,-0.24484871268851607,0.2482509628326978,-0.24762058466409376,0.2499999999999996,-0.24797594073347723,0.2480294339956663,-0.24584096789048945,0.24916922097997324,-0.24513228386826202,0.24875360068865662,-0.2432661105897791,0.24786048592320023,-0.2482655131289621,0.24856011094004526,-0.24577426499644575,0.24687781600107808,-0.24656717805064962
0.24608394444737836,-0.24520394811905014,0.24521769072805014,-0.24750248001313369,0.2470899781349427,-0.24713937887331155,0.24267707933941188,-0.24844660320695583,0.2443963117645591,-0.24781933421951785,0.2466688975456875,-0.24797594073347723,0.2499999999999997,-0.24760158542944205,0.24542040579259355,-0.24851535115937512,0.24427223592216468,-0.24855452667693595,0.24285247703251553,-0.24734775555381872,0.24774165964909284,-0.24803515711015064,0.24527023696128242,-0.24636917920872267,0.24606025196160733
-0.24614253021859175,0.24537467694769505,-0.24538162125759733,0.24870825958611376,-0.24829257846941843,0.24720499446048647,-0.2427099562048506,0.2484330813526793,-0.24487127401846406,0.2496287045582462,-0.24671771858855343,0.2480294339956663,-0.24760158542944205,0.2499999999999999,-0.2473305873957719,0.2485659449630589,-0.24433439088031056,0.24865945255430047,-0.2433755564276646,0.24908970304363018,-0.24778801990330113,0.24816438445663236,-0.24538959565889137,0.24748740416625892,-0.24717560852273995
0.24399749985176225,-0.2432318341494934,0.24325085385484319,-0.24651166844595734,0.2461003606059552,-0.2450456344663798,0.24061033153809247,-0.24626665071476228,0.2425605797164011,-0.24739366944399244,0.24457687377542062,-0.24584096789048945,0.24542040579259355,-0.2473305873957719,0.24999999999999986,-0.24640448655518052,0.2422088153246422,-0.2464995028696961,0.24113401306391916,-0.24692248994173865,0.24563723761679607,-0.24600965992703297,0.24326184169177922,-0.24533974304748118,0.24503236319954733
-0.24716558585072912,0.2462830394406705,-0.24625134394413772,0.24854747038862718,-0.24807810360138982,0.24832105986952546,-0.2437016869048237,0.24918301415044564,-0.24538306106522367,0.24881191410870326,-0.24783972535014276,0.24916922097997324,-0.24851535115937512,0.2485659449630589,-0.24640448655518052,0.25000000000000006,-0.24534487204980826,0.24932542538687755,-0.24382152296521048,0.2484264360739449,-0.2489420706271003,0.24923809544163847,-0.24633341287642735,0.24744061830407582,-0.24712906596407241
0.24288665816640234,-0.24201648776575801,0.24203488761519734,-0.24427851381267177,0.24385159508632676,-0.24395648232353812,0.23952876134279555,-0.24490427059159575,0.24121623178274987,-0.24456563164353573,0.24351201486552418,-0.24513228386826202,0.24427223592216468,-0.24433439088031056,0.2422088153246422,-0.24534487204980826,0.2499999999999999,-0.24508857970529804,0.23967995372306344,-0.244181071306438,0.2445813006406486,-0.24486493634410428,0.24215074405920323,-0.24322080372429095,0.2429170515636946
-0.24683730599082102,0.2459785591427408,-0.24597516639975278,0.248483289220029,-0.24804721372358046,0.24793465520719637,-0.24340301727558342,0.24893165845075027,-0.24516456992197017,0.24890331615066605,-0.24745836899275217,0.24875360068865662,-0.24855452667693595,0.24865945255430047,-0.2464995028696961,0.24932542538687755,-0.24508857970529804,0.25,-0.24396002717541157,0.24852616093895524,-0.24854416890113026,0.2489313614129896,-0.24623409654126965,0.24754450355920993,-0.24722270025474105
0.24142951669706442,-0.2405864486431339,0.24062195566583494,-0.24305862347409724,0.24265431444590474,-0.24245814677110564,0.23811309563243827,-0.24350084278285983,0.23985114421857384,-0.24348229425250506,0.24202224224044344,-0.2432661105897791,0.24285247703251553,-0.2433755564276646,0.24113401306391916,-0.24382152296521048,0.23967995372306344,-0.24396002717541157,0.25,-0.24301304836315157,0.24306742847599178,-0.24342579778663534,0.2407305923222517,-0.24206095100213595,0.24177497284942645
-0.2459641410112165,0.24519412549573336,-0.24517478080527613,0.24846615632523725,-0.2480291492379385,0.24706544797491117,-0.2425084321313513,0.2482232472838036,-0.244456587841085,0.24933531960608998,-0.24656455569043118,0.24786048592320023,-0.24734775555381872,0.24908970304363018,-0.24692248994173865,0.2484264360739449,-0.244181071306438,0.24852616093895524,-0.24301304836315157,0.24999999999999986,-0.2476497186770136,0.24802625280003504,-0.2452528824865677,0.24772386526699158,-0.24740995430022877
0.24634294091906778,-0.24546243107776639,0.24545897690810575,-0.2477439131088818,0.24730518561098805,-0.2474433884698307,0.24292021463416974,-0.24837781745581025,0.24462278944880012,-0.24803468003095572,0.24697393931029943,-0.2482655131289621,0.24774165964909284,-0.24778801990330113,0.24563723761679607,-0.2489420706271003,0.2445813006406486,-0.24854416890113026,0.24306742847599178,-0.2476497186770136,0.25,-0.24846101811834598,0.24557008524940335,-0.24666917294638352,0.24635921456015586
-0.2466370114208102,0.24576086025267702,-0.2457552596164368,0.24809237926580507,-0.24765287367878247,0.24773977457742571,-0.24320677413738018,0.248684505776349,-0.24492340439040203,0.24841151135095735,-0.24726674350289227,0.24856011094004526,-0.24803515711015064,0.24816438445663236,-0.24600965992703297,0.24923809544163847,-0.24486493634410428,0.2489313614129896,-0.24342579778663534,0.24802625280003504,-0.24846101811834598,0.24999999999999986,-0.24593234385079538,0.2470415339930389,-0.2467322388342485
0.24387167044009087,-0.2430036794538975,0.24301490865946399,-0.24531737572799908,0.24488780426704454,-0.244949490614945,0.24049911070655144,-0.2459060910412134,0.2421974493831029,-0.24563334159165048,0.24449860736844195,-0.24577426499644575,0.24527023696128242,-0.24538959565889137,0.24326184169177922,-0.24633341287642735,0.24215074405920323,-0.24623409654126965,0.2407305923222517,-0.2452528824865677,0.24557008524940335,-0.24593234385079538,0.24999999999999992,-0.24429252626435616,0.2439961238170526
-0.2449807493262534,0.24417385804811303,-0.24416574492915882,0.24707642478265485,-0.24664255185718975,0.24607245430725116,-0.2415588692713435,0.24715188979894454,-0.24341003463924477,0.24773331294898737,-0.2455904960641803,0.24687781600107808,-0.24636917920872267,0.24748740416625892,-0.24533974304748118,0.24744061830407582,-0.24322080372429095,0.24754450355920993,-0.24206095100213595,0.24772386526699158,-0.24666917294638352,0.2470415339930389,-0.24429252626435616,0.25,-0.2464558836447208
0.24467081985938152,-0.24386466662099673,0.2438594188456459,-0.2467651968950011,0.24633209055594948,-0.24575992192272467,0.24125661692158837,-0.24684078787902494,0.2431049395243224,-0.24742082150999578,0.24528198812086205,-0.24656717805064962,0.24606025196160733,-0.24717560852273995,0.24503236319954733,-0.24712906596407241,0.2429170515636946,-0.24722270025474105,0.24177497284942645,-0.24740995430022877,0.24635921456015586,-0.2467322388342485,0.2439961238170526,-0.2464558836447208,0.24999999999999994
